userid,itemid,timestamp,timeslot,timesegment,num_of_week
737,204,1340280696,84,2,12
737,22,1340280754,84,2,12
737,2,1340620872,10,1,12
737,15,1340620920,10,1,12
737,29,1340620934,10,1,12
737,60,1340620955,10,1,12
737,7,1340723193,39,3,13
737,42,1340723260,39,3,13
737,235,1340723287,39,3,13
737,2,1340733155,41,3,13
737,44,1340752452,47,3,13
737,115,1340769126,51,0,13
737,35,1340769216,51,0,13
737,29,1340795473,59,2,13
737,29,1340795495,59,2,13
737,60,1340795702,59,2,13
737,15,1340795747,59,2,13
737,2,1340796221,59,2,13
737,2,1341229935,11,2,13
737,15,1341229950,11,2,13
737,29,1341229966,11,2,13
737,22,1341237961,14,2,13
737,29,1341237973,14,2,13
737,5,1341270070,23,3,14
737,235,1341270103,23,3,14
737,42,1341292749,29,0,14
737,235,1341292771,29,0,14
737,22,1341292784,29,0,14
737,60,1341292799,29,0,14
737,44,1341292811,29,0,14
737,15,1341295992,30,1,14
737,60,1341296032,30,1,14
737,2,1341296067,30,1,14
737,2,1341316933,36,2,14
737,15,1341316959,36,2,14
737,29,1341316985,36,2,14
737,29,1341317003,36,2,14
737,22,1341326474,38,2,14
737,15,1341326513,38,2,14
737,235,1341326892,38,2,14
737,60,1341340428,42,3,14
737,152,1341340459,42,3,14
737,5,1341340471,42,3,14
737,42,1341340492,42,3,14
737,203,1341349229,45,3,14
737,29,1341361530,48,0,14
737,35,1341361555,48,0,14
737,22,1341375048,52,0,14
737,2,1341398176,58,1,14
737,44,1341398194,58,1,14
737,29,1341415400,63,3,14
737,29,1341415416,63,3,14
737,2,1341877461,23,3,15
737,29,1341877572,23,3,15
737,29,1341877630,23,3,15
737,15,1341877641,23,3,15
737,115,1341962643,47,3,15
737,2,1341968838,49,0,15
737,44,1341968852,49,0,15
737,7,1341968873,49,0,15
737,2,1341997088,56,1,15
737,2,1341997101,56,1,15
737,15,1341997133,56,1,15
737,29,1342004441,59,2,15
737,152,1342004889,59,2,15
737,22,1342004912,59,2,15
737,15,1342012742,61,2,15
737,22,1342012754,61,2,15
737,5,1342012765,61,2,15
737,60,1342012781,61,2,15
737,7,1342022625,64,3,15
737,63,1342022643,64,3,15
737,7,1342022670,64,3,15
737,115,1342022705,64,3,15
737,4,1342022767,64,3,15
737,42,1342029308,65,3,15
737,255,1342029353,65,3,15
737,44,1342060149,74,0,15
737,5,1342060164,74,0,15
737,15,1342081800,80,1,15
737,2,1342091528,83,2,15
737,44,1342093093,83,2,15
737,29,1342101194,85,2,15
737,60,1342101214,85,2,15
737,152,1342101233,85,2,15
737,22,1342118007,90,3,15
737,42,1342118021,90,3,15
737,60,1342126942,93,3,15
737,7,1342126969,93,3,15
737,42,1342127010,93,3,15
737,235,1342146303,98,0,15
737,204,1342146402,98,0,15
737,143,1342146445,98,0,15
737,2,1342171279,105,1,15
737,29,1342171305,105,1,15
737,29,1342171340,105,1,15
737,60,1342171359,105,1,15
737,152,1342171379,105,1,15
737,22,1342182078,108,2,15
737,15,1342182090,108,2,15
737,29,1342182126,108,2,15
737,44,1342182160,108,2,15
737,42,1342201951,113,3,15
737,22,1342201977,113,3,15
737,22,1342201994,113,3,15
737,5,1342202011,113,3,15
737,36,1342207954,115,3,15
737,2,1342401742,1,0,15
737,29,1342427723,8,1,15
737,2,1342427738,8,1,15
737,60,1342427762,8,1,15
737,15,1342434683,10,1,15
737,29,1342434729,10,1,15
737,44,1342434737,10,1,15
737,22,1342434746,10,1,15
737,22,1342457000,16,3,16
737,152,1342457020,16,3,16
737,2,1342457034,16,3,16
737,42,1342457059,16,3,16
737,204,1342482345,23,3,16
737,15,1342482392,23,3,16
737,115,1342491574,26,0,16
737,44,1342498870,28,0,16
737,5,1342498882,28,0,16
737,35,1342498936,28,0,16
737,152,1342498976,28,0,16
737,2,1342526711,36,2,16
737,42,1342532216,37,2,16
737,29,1342532235,37,2,16
737,22,1342532270,37,2,16
737,22,1342616904,61,2,16
737,5,1342616925,61,2,16
737,29,1342616936,61,2,16
737,15,1342616952,61,2,16
737,42,1342636233,66,3,16
737,204,1342636264,66,3,16
737,152,1342636295,66,3,16
737,15,1342641066,67,3,16
737,67,1342658925,72,0,16
737,44,1342791501,109,2,16
737,60,1342791518,109,2,16
737,60,1342791539,109,2,16
737,204,1342791578,109,2,16
737,5,1342795533,110,2,16
737,152,1342795555,110,2,16
737,235,1342795574,110,2,16
737,2,1342795619,110,2,16
737,2,1343125360,34,1,17
737,29,1343125379,34,1,17
737,15,1343125394,34,1,17
737,60,1343125420,34,1,17
737,22,1343134617,36,2,17
737,22,1343134632,36,2,17
737,15,1343134647,36,2,17
737,29,1343134666,36,2,17
737,7,1343134690,36,2,17
737,29,1343625507,5,0,17
737,2,1343625576,5,0,17
737,15,1343625603,5,0,17
737,29,1343635120,7,1,17
737,22,1343635133,7,1,17
737,152,1343635149,7,1,17
737,60,1343635167,7,1,17
737,44,1343635187,7,1,17
737,2,1343647980,11,2,17
737,29,1343648020,11,2,17
737,15,1343648033,11,2,17
737,60,1343648056,11,2,17
737,29,1343662506,15,3,17
737,22,1343662535,15,3,17
737,2,1343677126,19,3,18
737,42,1343677145,19,3,18
737,2,1344220161,2,0,18
737,29,1344220182,2,0,18
737,60,1344220212,2,0,18
737,15,1344220239,2,0,18
737,29,1344220270,2,0,18
737,22,1344225511,3,0,18
737,5,1344225530,3,0,18
737,152,1344225554,3,0,18
737,22,1344225577,3,0,18
737,22,1344225607,4,0,18
737,115,1344229403,5,0,18
737,15,1344229491,5,0,18
737,2,1344254686,12,2,18
737,2,1344514726,84,2,19
737,29,1344514747,84,2,19
737,60,1344514764,84,2,19
737,152,1344524484,87,3,19
737,22,1344533746,89,3,19
737,22,1344533769,89,3,19
737,60,1344533791,89,3,19
737,2,1344537449,90,3,19
737,22,1344537467,90,3,19
737,115,1344537500,90,3,19
737,7,1344560504,97,0,19
737,33,1344560659,97,0,19
737,24,1344579642,102,1,19
737,2,1344602733,108,2,19
737,29,1344602750,108,2,19
737,15,1344602764,108,2,19
737,60,1344602781,108,2,19
737,29,1344602800,108,2,19
737,44,1344608454,110,2,19
737,29,1344836332,5,0,19
737,2,1344836346,5,0,19
737,60,1344866883,14,2,19
737,22,1344866900,14,2,19
737,22,1344885005,19,3,20
737,204,1344885052,19,3,20
737,29,1344886369,19,3,20
737,115,1344895717,22,3,20
737,42,1344895767,22,3,20
737,2,1344895824,22,3,20
737,15,1344909454,25,0,20
737,2,1344941750,34,1,20
737,29,1344941764,34,1,20
737,60,1344941779,34,1,20
737,29,1344941794,34,1,20
737,44,1344941804,34,1,20
737,42,1345129222,87,3,20
737,60,1345129277,87,3,20
737,5,1345129305,87,3,20
737,115,1345134414,88,3,20
737,22,1345134446,88,3,20
737,235,1345134461,88,3,20
737,204,1345134491,88,3,20
737,44,1345134520,88,3,20
737,152,1345154141,93,3,20
737,22,1345154271,93,3,20
737,52,1345162193,96,0,20
737,63,1345162205,96,0,20
737,204,1345214478,110,2,20
737,60,1345214499,110,2,20
737,22,1345214533,110,2,20
737,115,1345214566,110,2,20
737,42,1345218497,111,3,20
737,115,1345218521,111,3,20
737,44,1345218601,111,3,20
737,2,1346847608,60,2,23
737,115,1346865676,65,3,23
737,63,1346865726,65,3,23
737,29,1346865750,65,3,23
737,152,1346865766,65,3,23
737,44,1346885965,70,3,23
737,5,1346885991,70,3,23
737,204,1346886011,71,3,23
737,15,1346886030,71,3,23
737,22,1346886044,71,3,23
737,9,1346896094,73,0,23
737,22,1346907023,76,0,23
737,42,1346907036,76,0,23
737,2,1346907067,76,0,23
737,63,1346907098,76,0,23
737,2,1347530332,81,1,24
737,29,1347530389,81,1,24
737,60,1347530407,82,1,24
737,29,1347540518,84,2,24
737,42,1347540541,84,2,24
737,29,1347540575,84,2,24
737,29,1349691465,10,1,27
737,60,1349691481,10,1,27
737,60,1349691504,10,1,27
737,22,1349691520,10,1,27
737,5,1349701656,13,2,27
737,44,1349701677,13,2,27
737,60,1349701689,13,2,27
737,228,1349716327,17,3,28
737,52,1349726010,19,3,28
737,193,1349726024,19,3,28
737,5,1349727842,20,3,28
737,115,1349727863,20,3,28
737,29,1357100854,52,0,40
737,60,1357100864,52,0,40
737,152,1357100878,52,0,40
737,60,1357109658,54,1,40
737,22,1357133518,61,2,40
737,29,1357133538,61,2,40
737,60,1357133552,61,2,40
737,2,1357133578,61,2,40
737,5,1357145393,64,3,40
737,2,1357538606,6,1,40
737,60,1357538625,6,1,40
737,15,1357538660,6,1,40
737,29,1357561782,12,2,40
737,60,1357561797,12,2,40
737,2,1357561851,12,2,40
737,15,1357565415,13,2,40
737,44,1357565448,13,2,40
737,152,1357565475,13,2,40
737,5,1357571584,15,3,40
737,204,1357571614,15,3,40
737,115,1357606452,24,0,41
737,235,1357606474,24,0,41
737,115,1357613448,26,0,41
737,152,1357613502,26,0,41
737,4,1357620898,28,0,41
737,17,1357640152,34,1,41
737,2,1357640211,34,1,41
737,29,1357640225,34,1,41
737,15,1357656290,38,2,41
737,60,1357656309,38,2,41
737,5,1357691726,48,0,41
737,44,1357698514,50,0,41
737,42,1357719768,56,1,41
737,29,1357719842,56,1,41
737,44,1357766093,69,3,41
737,152,1357766148,69,3,41
737,29,1357809574,81,1,41
737,235,1357809595,81,1,41
737,204,1357809606,81,1,41
737,115,1357809632,81,1,41
737,38,1357824645,85,2,41
737,143,1357844122,90,3,41
737,42,1357886774,102,1,41
737,63,1357886826,102,1,41
737,5,1357886865,102,1,41
737,22,1357894761,104,1,41
737,2,1357894771,104,1,41
737,60,1357913029,110,2,41
737,15,1357913074,110,2,41
737,44,1357917054,111,3,41
737,29,1357917065,111,3,41
737,60,1357917097,111,3,41
737,204,1357923512,112,3,41
737,26,1357949564,120,4,41
737,24,1358145832,6,1,41
737,15,1358148040,7,1,41
737,60,1358148085,7,1,41
737,2,1358179117,15,3,41
737,60,1358179145,15,3,41
738,9,1333973766,12,2,1
738,191,1334002500,20,3,2
738,9,1334002598,20,3,2
738,173,1334004079,20,3,2
738,90,1334070313,39,3,2
738,49,1334157539,63,3,2
738,9,1334165138,65,3,2
738,9,1334235957,85,2,2
738,78,1334238954,85,2,2
738,167,1334265892,93,3,2
738,90,1334337614,113,3,2
738,251,1334585282,14,2,2
738,60,1334586967,14,2,2
738,9,1334588260,14,2,2
738,9,1334665065,36,2,3
738,23,1334666203,36,2,3
738,9,1334666555,36,2,3
738,191,1334676096,39,3,3
738,167,1334680866,40,3,3
738,90,1334681162,40,3,3
738,9,1334929353,109,2,3
738,9,1334940436,112,3,3
738,90,1335025560,136,7,3
738,9,1335026680,136,7,3
738,9,1335186199,13,2,3
738,167,1335191030,14,2,3
738,167,1335371106,64,3,4
738,173,1336066772,89,3,5
738,9,1336236184,136,7,5
738,112,1336254749,141,7,5
738,9,1336502170,42,3,6
738,49,1336675132,90,3,6
738,226,1336749738,111,3,6
738,167,1336752009,112,3,6
738,90,1336758003,113,3,6
738,9,1336857675,141,7,6
738,9,1336948636,166,7,6
738,9,1337008901,15,3,6
738,90,1337436587,134,6,7
738,112,1337989089,119,3,8
738,167,1338138129,161,7,8
738,9,1338313727,41,3,9
738,90,1338736087,159,7,9
738,9,1338737208,159,7,9
738,167,1338745056,161,7,9
738,191,1339509740,38,2,11
738,239,1340806365,62,2,13
738,24,1340806423,62,2,13
738,167,1340818543,65,3,13
739,130,1333974258,12,2,1
739,65,1334003068,20,3,2
739,212,1334153012,62,2,2
739,130,1334320878,108,2,2
739,130,1334450205,144,4,2
739,134,1334467032,149,4,2
739,130,1334667962,37,2,3
739,59,1334694780,44,3,3
739,24,1334695163,44,3,3
739,212,1334758565,62,2,3
739,17,1334932630,110,2,3
739,17,1334971450,121,4,3
739,212,1334988493,126,5,3
739,212,1335020289,134,6,3
739,130,1335034812,139,7,3
739,24,1335083178,152,5,3
739,130,1335106411,158,6,3
739,212,1335179214,11,2,3
739,17,1335181932,11,2,3
739,130,1335191451,14,2,3
739,212,1335220069,22,3,4
739,212,1335237219,27,0,4
739,130,1335272004,36,2,4
739,17,1335307434,46,3,4
739,212,1335308630,47,3,4
739,17,1335376269,65,3,4
739,130,1335383131,67,3,4
739,17,1335411819,75,0,4
739,212,1335413501,76,0,4
739,17,1335445491,85,2,4
739,17,1335448844,86,2,4
739,17,1335449583,86,2,4
739,130,1336048632,84,2,5
739,212,1336105704,100,0,5
739,212,1336140581,110,2,5
739,17,1336141594,110,2,5
739,130,1336153449,113,3,5
739,98,1336161874,116,3,5
739,17,1336190756,124,4,5
739,212,1336190864,124,4,5
739,17,1336229521,134,6,5
739,212,1336353991,1,0,5
739,17,1336354255,1,0,5
739,228,1336357241,2,0,5
739,154,1336361506,3,0,5
739,203,1336372551,6,1,5
739,62,1336373417,6,1,5
739,17,1336376624,7,1,5
739,130,1336404870,15,3,5
739,98,1336428560,22,3,6
739,212,1336525200,49,0,6
739,154,1336528079,49,0,6
739,67,1336537261,52,0,6
739,83,1336545926,54,1,6
739,17,1336584141,65,3,6
739,17,1336762658,114,3,6
739,130,1336771429,117,3,6
739,212,1336807106,127,5,6
739,17,1336832292,134,6,6
739,17,1336843088,137,7,6
739,212,1336843535,137,7,6
739,17,1336848578,138,7,6
739,130,1336851451,139,7,6
739,212,1336882308,148,4,6
739,17,1336898609,152,5,6
739,130,1336908329,155,6,6
739,98,1336918999,158,6,6
739,19,1336919156,158,6,6
739,130,1336966747,3,0,6
739,134,1336968652,4,0,6
739,212,1336995552,11,2,6
739,17,1336996187,11,2,6
739,130,1336999319,12,2,6
739,17,1337028206,20,3,7
739,212,1337054331,27,0,7
739,130,1337087011,37,2,7
739,17,1337119127,45,3,7
739,212,1337153754,55,1,7
739,17,1337173685,61,2,7
739,17,1337174287,61,2,7
739,17,1337176882,62,2,7
739,212,1337178706,62,2,7
739,17,1337186971,64,3,7
739,17,1337187758,65,3,7
739,228,1337190268,65,3,7
739,49,1337195718,67,3,7
739,19,1337196911,67,3,7
739,19,1337197930,67,3,7
739,98,1337199009,68,3,7
739,98,1337200868,68,3,7
739,98,1337202109,69,3,7
739,60,1337204172,69,3,7
739,19,1337205619,70,3,7
739,23,1337207903,70,3,7
739,63,1337211114,71,3,7
739,17,1337295963,95,3,7
739,17,1337442706,135,7,7
739,130,1337603496,12,2,7
739,5,1337638176,22,3,8
739,212,1337644663,23,3,8
739,17,1337688452,36,2,8
739,24,1337797595,66,3,8
739,212,1337954136,109,2,8
739,212,1338014209,126,5,8
739,212,1338204001,11,2,8
739,130,1338213903,14,2,8
739,212,1338242811,22,3,9
739,130,1338305501,39,3,9
739,212,1338327909,45,3,9
739,212,1338492347,91,3,9
739,63,1338700864,149,4,9
739,17,1338738485,159,7,9
739,212,1338780888,3,0,9
739,130,1338813156,12,2,9
739,212,1338842883,20,3,10
739,17,1338846450,21,3,10
739,212,1338851755,23,3,10
739,91,1338870229,28,0,10
739,17,1338892831,34,1,10
739,130,1338904349,37,2,10
739,212,1339108000,94,3,10
739,130,1339270136,139,7,10
739,212,1339330847,156,6,10
739,26,1339332808,156,6,10
739,130,1339376779,1,0,10
739,17,1339415560,11,2,10
739,130,1339420558,13,2,10
739,130,1339507221,37,2,11
739,212,1339606574,64,3,11
739,212,1339635987,73,0,11
739,21,1343544389,150,5,17
739,130,1344256509,12,2,18
739,39,1347201684,158,6,23
739,130,1347239899,1,0,23
739,59,1347640413,112,3,24
739,94,1347640478,112,3,24
739,212,1347687585,125,4,24
739,17,1349976694,89,3,28
739,39,1350103477,124,4,28
739,9,1352754831,21,3,33
739,212,1353487068,56,1,34
739,130,1354562240,19,3,36
739,95,1355381558,78,1,37
740,4,1333974311,12,2,1
740,183,1334426206,137,7,2
740,186,1334967416,120,4,3
740,4,1335297072,43,3,4
740,21,1335369122,63,3,4
740,97,1335587181,124,4,4
740,157,1335622094,134,6,4
740,97,1335917332,48,0,5
740,157,1336133108,108,2,5
740,157,1336481485,36,2,6
740,157,1336738452,108,2,6
740,60,1336760403,114,3,6
740,134,1336800760,125,4,6
740,9,1336944725,165,7,6
740,157,1337343231,108,2,7
740,157,1337432944,133,6,7
740,157,1337600884,11,2,7
740,157,1337691332,36,2,8
740,9,1337812816,70,3,8
740,157,1337945446,107,2,8
740,157,1338131762,159,7,8
740,7,1338209625,12,2,8
740,157,1338293240,36,2,9
740,77,1338478514,87,3,9
740,33,1338484267,89,3,9
740,77,1338486699,89,3,9
740,157,1338551248,107,2,9
740,77,1338556344,109,2,9
740,9,1338569851,112,3,9
740,77,1338570780,113,3,9
740,157,1338727954,156,6,9
740,77,1338814670,12,2,9
740,77,1339017172,69,3,10
740,77,1339072459,84,2,10
740,77,1339159953,108,2,10
740,77,1339159970,108,2,10
740,77,1339341602,159,7,10
740,9,1339362707,165,7,10
740,150,1339377802,1,0,10
740,77,1339417708,12,2,10
740,77,1339417725,12,2,10
740,77,1339503716,36,2,11
740,77,1339503725,36,2,11
740,77,1339590472,60,2,11
740,77,1339590481,60,2,11
740,77,1339762267,108,2,11
740,77,1339762279,108,2,11
740,29,1339913875,150,5,11
740,77,1340022322,12,2,11
740,77,1340022339,12,2,11
740,77,1340283398,84,2,12
740,77,1340803385,61,2,13
740,157,1341494230,85,2,14
740,77,1341506619,88,3,14
740,77,1341836992,12,2,14
740,77,1342008268,60,2,15
740,77,1342096123,84,2,15
740,77,1342182232,108,2,15
740,21,1342229567,121,4,15
740,139,1342234846,123,4,15
740,77,1342457369,16,3,16
740,9,1342458228,17,3,16
740,77,1342526506,36,2,16
740,77,1342614792,60,2,16
740,77,1343664516,16,3,18
740,9,1343666503,16,3,18
740,77,1344256440,12,2,18
741,197,1333974645,12,2,1
741,19,1334077671,41,3,2
741,197,1334232280,84,2,2
741,197,1334234606,84,2,2
741,197,1334317651,107,2,2
741,137,1334427605,138,7,2
741,197,1334577676,12,2,2
741,197,1334664047,36,2,3
741,197,1334690216,43,3,3
741,19,1334769376,65,3,3
741,197,1334837942,84,2,3
741,197,1334924319,108,2,3
741,208,1334940046,112,3,3
741,197,1335182418,12,2,3
741,197,1335269177,36,2,4
741,197,1335355064,59,2,4
741,197,1335441989,84,2,4
741,197,1335527666,107,2,4
741,19,1335546335,113,3,4
741,113,1335654406,143,7,4
741,67,1335661038,144,4,4
741,67,1335661038,144,4,4
741,178,1335725079,162,7,4
741,197,1335960450,60,2,5
741,197,1336046902,84,2,5
741,197,1336134289,108,2,5
741,197,1336155253,114,3,5
741,61,1336247614,139,7,5
741,98,1336334625,164,7,5
741,19,1336334924,164,7,5
741,212,1336347380,167,7,5
741,197,1336391906,11,2,5
741,5,1336412427,17,3,6
741,197,1336565579,60,2,6
741,197,1336738014,108,2,6
741,197,1336997055,12,2,6
741,197,1337084366,36,2,7
741,197,1337170200,60,2,7
741,197,1337206944,70,3,7
741,197,1337256516,84,2,7
741,63,1337295669,95,3,7
741,197,1337342881,108,2,7
741,197,1337602063,12,2,7
741,197,1337688302,36,2,8
741,19,1337809331,69,3,8
741,197,1337947643,108,2,8
741,19,1338221892,16,3,9
741,12,1338228232,18,3,9
741,299,1338230381,18,3,9
741,197,1338292546,35,2,9
741,228,1338501346,93,3,9
741,197,1338551814,107,2,9
741,19,1338743126,161,7,9
741,197,1338811111,11,2,9
741,197,1338897653,36,2,10
741,98,1338995427,63,3,10
741,197,1339001944,64,3,10
741,197,1339070599,84,2,10
741,197,1339086250,88,3,10
741,98,1339157279,108,2,10
741,60,1339158655,108,2,10
741,19,1339159431,108,2,10
741,197,1339160136,108,2,10
741,24,1339416099,12,2,10
741,197,1339416534,12,2,10
741,77,1339421523,13,2,10
741,197,1339502783,36,2,11
741,63,1339537433,45,3,11
741,197,1339590228,60,2,11
741,9,1339608450,65,3,11
741,197,1340020991,12,2,11
741,66,1340027312,13,2,11
741,197,1340042022,17,3,12
741,63,1341104525,145,4,13
741,197,1341230738,12,2,13
741,197,1341317452,36,2,14
741,56,1341353516,46,3,14
741,56,1341772954,162,7,14
741,19,1341784783,165,7,14
741,197,1341836179,12,2,14
741,115,1341838333,12,2,14
741,197,1342008247,60,2,15
741,63,1342044489,70,3,15
741,197,1342096095,84,2,15
741,19,1342116746,90,3,15
741,197,1342182375,108,2,15
741,197,1342440494,12,2,15
741,197,1342526753,36,2,16
741,197,1343132008,36,2,17
741,63,1343505330,139,7,17
741,95,1343511839,141,7,17
741,197,1343650937,12,2,17
741,59,1344545183,92,3,19
741,197,1344545459,92,3,19
741,56,1344797041,162,7,19
741,5,1344876606,16,3,20
741,197,1344945534,35,2,20
741,115,1345135622,88,3,20
741,9,1345238790,117,3,20
741,113,1345246096,119,3,20
741,136,1345310451,137,7,20
741,197,1345466068,12,2,20
741,197,1346849404,60,2,23
741,63,1346883293,70,3,23
741,228,1347208617,160,7,23
741,197,1347626517,108,2,24
741,63,1347659950,117,3,24
741,137,1347743530,141,7,24
741,5,1349280969,64,3,27
741,5,1349725040,19,3,28
741,197,1350046526,108,2,28
741,197,1350389724,36,2,29
741,197,1350477277,60,2,29
741,139,1350601343,95,3,29
741,197,1350650077,108,2,29
741,197,1350995357,36,2,30
741,197,1351080350,60,2,30
741,197,1351167405,84,2,30
741,197,1351253794,108,2,30
741,5,1351804206,93,3,31
741,197,1352120783,13,2,31
741,320,1352205243,36,2,32
741,63,1352241455,46,3,32
741,19,1352245602,47,3,32
741,197,1352294460,61,2,32
741,9,1352482597,113,3,32
741,56,1352750687,20,3,33
741,197,1352813457,37,2,33
741,197,1353009833,92,3,33
741,228,1353367548,23,3,34
741,4,1353450714,46,3,34
741,56,1353880836,166,7,34
741,19,1354126368,66,3,35
741,4,1354127562,66,3,35
741,197,1354130839,67,3,35
741,26,1354396863,141,7,35
741,197,1354540840,13,2,35
741,197,1354626545,37,2,36
741,197,1354814009,89,3,36
741,197,1354886861,109,2,36
741,197,1355190193,25,0,37
741,4,1355340852,67,3,37
741,197,1355341449,67,3,37
741,197,1355404304,85,2,37
741,197,1355490623,109,2,37
741,197,1355753029,14,2,37
741,19,1355770969,19,3,38
741,197,1355776694,20,3,38
741,19,1355784572,22,3,38
741,197,1355836950,37,2,38
741,197,1355942223,66,3,38
741,56,1356202681,138,7,38
741,4,1356630943,89,3,39
741,197,1357219602,85,2,40
741,197,1357242388,91,3,40
741,197,1357565113,13,2,40
741,197,1357737985,61,2,41
741,197,1357824270,85,2,41
741,63,1357945194,118,3,41
741,19,1358027314,141,7,41
741,197,1358428903,85,2,42
741,197,1358541375,116,3,42
741,19,1359049836,89,3,43
741,197,1359056585,91,3,43
741,197,1359125715,110,2,43
741,59,1359153571,118,3,43
741,63,1359317781,164,7,43
741,4,1359378659,13,2,43
741,197,1359379106,13,2,43
741,309,1359415636,23,3,44
741,197,1359465245,37,2,44
741,142,1359482132,41,3,44
741,197,1359552088,61,2,44
741,197,1359637652,85,2,44
741,19,1359837898,140,7,44
742,14,1333975545,12,2,1
742,191,1333989072,16,3,2
742,14,1334265107,93,3,2
742,19,1334322936,109,2,2
742,135,1334352055,117,3,2
742,14,1334408109,132,6,2
742,14,1334528435,166,7,2
742,135,1334682917,41,3,3
742,14,1334753655,60,2,3
742,14,1334841028,85,2,3
742,14,1335098325,156,6,3
742,64,1335372095,64,3,4
742,271,1335548667,113,3,4
742,64,1335550291,114,3,4
742,135,1336082062,93,3,5
742,14,1336171462,118,3,5
742,64,1336232760,135,7,5
742,14,1336257426,142,7,5
742,64,1336405769,15,3,5
742,135,1336497726,41,3,6
742,40,1336580202,64,3,6
742,40,1337109988,43,3,7
742,14,1337296503,95,3,7
742,135,1337697745,38,2,8
742,14,1338215064,14,2,8
742,14,1338552605,108,2,9
742,14,1338727606,156,6,9
742,191,1338995924,63,3,10
742,64,1339004208,65,3,10
742,14,1339073242,84,2,10
742,14,1339245353,132,6,10
742,14,1339334792,157,6,10
742,14,1339626377,70,3,11
742,14,1341832561,11,2,14
742,14,1344168761,156,6,18
742,135,1344603248,108,2,19
742,64,1344702038,136,7,19
742,98,1344705256,137,7,19
742,119,1344706707,137,7,19
742,64,1345149427,92,3,20
742,135,1350573477,87,3,29
742,14,1350997162,36,2,30
742,64,1352482793,113,3,32
742,64,1352492585,116,3,32
742,193,1352737193,16,3,33
742,64,1352739376,16,3,33
742,64,1353013905,93,3,33
742,14,1353246534,157,6,33
742,94,1353609092,90,3,34
742,59,1353609377,90,3,34
742,64,1353642854,99,0,34
742,135,1354978698,134,6,36
742,135,1355252310,42,3,37
742,14,1355492747,109,2,37
743,52,1333976064,12,2,1
743,52,1334233187,84,2,2
743,4,1334692075,43,3,3
743,44,1334752455,60,2,3
743,41,1335890839,40,3,5
743,52,1336050184,85,2,5
743,52,1336133118,108,2,5
743,44,1336329819,162,7,5
743,4,1336339209,165,7,5
743,52,1336397130,13,2,5
743,60,1336864630,143,7,6
743,225,1336865527,143,7,6
743,44,1336927072,160,7,6
743,19,1336939741,164,7,6
743,52,1336998802,12,2,6
743,44,1337172347,60,2,7
743,52,1337256536,84,2,7
743,44,1337448950,137,7,7
743,51,1337457579,139,7,7
743,24,1338672906,141,7,9
743,52,1338812107,12,2,9
743,44,1338985504,60,2,10
743,41,1339004487,65,3,10
743,52,1339156452,107,2,10
743,52,1339590676,60,2,11
743,4,1339961228,163,7,11
743,52,1340036588,16,3,12
743,44,1340812290,63,3,13
743,44,1341233454,12,2,13
743,4,1341351204,45,3,14
743,44,1341491009,84,2,14
743,44,1341579301,108,2,14
743,124,1341667317,133,6,14
743,44,1341839094,13,2,14
743,52,1342182723,108,2,15
743,7,1342458452,17,3,16
743,44,1344516208,84,2,19
743,7,1344532914,89,3,19
743,44,1344601468,108,2,19
743,26,1345397376,161,7,20
743,44,1345465148,12,2,20
743,44,1346850408,61,2,23
743,52,1350908996,12,2,29
743,44,1351168599,84,2,30
743,4,1351370910,140,7,30
743,52,1351623234,42,3,31
743,26,1351627076,43,3,31
743,52,1351686566,60,2,31
743,52,1351791786,89,3,31
743,52,1352296683,61,2,32
743,52,1352467287,109,2,32
743,41,1352484898,114,3,32
743,52,1352727311,13,2,32
743,52,1353508095,62,2,34
743,52,1353944445,15,3,34
743,26,1354484273,165,7,35
743,52,1354539806,13,2,35
743,52,1354627019,37,2,36
743,52,1355145815,13,2,36
743,52,1355492134,109,2,37
743,26,1356128518,118,3,38
743,26,1356212423,141,7,38
743,52,1356899260,164,7,39
743,52,1357564439,13,2,40
743,52,1358013525,137,7,41
743,52,1358343299,61,2,42
743,52,1359119573,109,2,43
743,52,1359379399,13,2,43
743,52,1359727200,110,2,44
743,52,1359841557,141,7,44
743,52,1359987711,14,2,44
744,13,1333976414,13,2,1
744,13,1334233490,84,2,2
744,13,1334320117,108,2,2
744,19,1334433327,139,7,2
744,13,1334579299,12,2,2
744,15,1334612247,21,3,3
744,13,1334667906,37,2,3
744,33,1334681086,40,3,3
744,13,1334753981,60,2,3
744,13,1334840495,85,2,3
744,13,1334924950,108,2,3
744,13,1335183644,12,2,3
744,13,1335272359,36,2,4
744,13,1335356714,60,2,4
744,173,1335371479,64,3,4
744,13,1335446638,85,2,4
744,13,1335538293,110,2,4
744,63,1335544354,112,3,4
744,13,1336049831,84,2,5
744,38,1336084196,94,3,5
744,13,1336395803,13,2,5
744,13,1336481914,36,2,6
744,13,1336568382,60,2,6
744,63,1336604954,71,3,6
744,26,1336687752,94,3,6
744,13,1336741421,109,2,6
744,186,1336780884,120,4,6
744,13,1336998302,12,2,6
744,13,1337086684,36,2,7
744,13,1337174731,61,2,7
744,13,1337259591,84,2,7
744,13,1337345970,108,2,7
744,13,1337603225,12,2,7
744,13,1337691568,36,2,8
744,186,1337813503,70,3,8
744,13,1338297748,37,2,9
744,13,1338470839,85,2,9
744,13,1338555630,109,2,9
744,13,1338815129,13,2,9
744,13,1338902902,37,2,10
744,13,1339073839,84,2,10
